order_id,product_id,qty_units,unit_price,total_price
2332,1246,42,"$12,426.00","$521,892.00"
2332,2561,75,"$1,941.00","$145,575.00"
2332,3003,72,"$17,764.00","$1,279,008.00"
2332,100,120,"$2,079.00","$249,480.00"
2332,190,21,"$1,661.00","$34,881.00"
2332,1752,41,"$10,199.00","$418,159.00"
2332,3914,108,"$1,520.00","$164,160.00"
2332,828,114,"$13,467.00","$1,535,238.00"
2333,154,56,"$7,644.00","$428,064.00"
2333,1476,71,"$19,463.00","$1,381,873.00"
2333,3808,93,"$8,332.00","$774,876.00"
2333,2790,34,"$3,724.00","$126,616.00"
2333,1765,29,"$12,072.00","$350,088.00"
2334,4978,61,"$10,501.00","$640,561.00"
2334,3784,28,"$4,343.00","$121,604.00"
2334,2419,78,"$10,310.00","$804,180.00"
2334,3897,57,"$7,212.00","$411,084.00"
2334,1682,13,"$16,635.00","$216,255.00"
2334,1825,107,"$14,189.00","$1,518,223.00"
2334,2213,28,"$6,695.00","$187,460.00"
2334,216,41,"$3,150.00","$129,150.00"
2334,1443,66,"$1,651.00","$108,966.00"
2334,287,7,"$9,841.00","$68,887.00"
2335,3103,76,"$16,900.00","$1,284,400.00"
2335,2498,78,"$4,355.00","$339,690.00"
2335,3195,46,"$12,443.00","$572,378.00"
2335,1204,74,"$8,405.00","$621,970.00"
2335,2468,11,"$13,435.00","$147,785.00"
2335,4192,79,"$10,191.00","$805,089.00"
2336,285,91,"$5,172.00","$470,652.00"
2336,2629,56,"$13,184.00","$738,304.00"
2336,2862,114,"$8,514.00","$970,596.00"
2336,172,39,"$5,504.00","$214,656.00"
2336,1101,91,"$9,869.00","$898,079.00"
2336,2085,42,"$13,656.00","$573,552.00"
2336,3036,58,"$15,834.00","$918,372.00"
2336,1472,69,"$7,875.00","$543,375.00"
2336,3611,10,"$18,705.00","$187,050.00"
2337,1293,90,"$9,095.00","$818,550.00"
2337,2517,22,"$7,396.00","$162,712.00"
2337,156,86,"$19,756.00","$1,699,016.00"
2337,1540,61,"$14,414.00","$879,254.00"
2337,233,108,"$10,062.00","$1,086,696.00"
2337,4585,120,"$6,526.00","$783,120.00"
2337,2265,36,"$1,519.00","$54,684.00"
2337,1389,27,"$7,041.00","$190,107.00"
2337,41,75,"$3,443.00","$258,225.00"
2338,1838,57,"$12,074.00","$688,218.00"
2338,791,29,"$12,891.00","$373,839.00"
2338,2554,1,"$15,606.00","$15,606.00"
2339,4788,110,"$8,340.00","$917,400.00"
2339,3570,92,"$9,697.00","$892,124.00"
2339,1770,99,"$18,022.00","$1,784,178.00"
2339,2716,120,"$16,836.00","$2,020,320.00"
2340,174,114,"$9,921.00","$1,130,994.00"
2340,731,90,"$10,856.00","$977,040.00"
2340,593,115,"$14,152.00","$1,627,480.00"
2340,2221,22,"$19,159.00","$421,498.00"
2340,196,24,"$14,540.00","$348,960.00"
2340,3182,62,"$17,627.00","$1,092,874.00"
2341,1604,5,"$7,376.00","$36,880.00"
2341,3530,23,"$19,650.00","$451,950.00"
2341,1,51,"$10,857.00","$553,707.00"
2341,4969,100,"$3,538.00","$353,800.00"
2341,4635,31,"$7,947.00","$246,357.00"
2341,304,63,"$8,345.00","$525,735.00"
2341,1164,91,"$7,801.00","$709,891.00"
2342,493,39,"$3,529.00","$137,631.00"
2342,4654,67,"$16,851.00","$1,129,017.00"
2342,1678,55,"$13,422.00","$738,210.00"
2342,1934,98,"$8,024.00","$786,352.00"
2342,3181,120,"$9,664.00","$1,159,680.00"
2342,837,14,"$21,205.00","$296,870.00"
2343,2578,87,"$15,854.00","$1,379,298.00"
2343,481,50,"$2,541.00","$127,050.00"
2343,1869,35,"$11,185.00","$391,475.00"
2343,373,59,"$18,442.00","$1,088,078.00"
2343,3932,58,"$5,336.00","$309,488.00"
2343,1694,82,"$9,661.00","$792,202.00"
2343,4648,38,"$1,969.00","$74,822.00"
2343,2324,70,"$15,142.00","$1,059,940.00"
2344,1672,46,"$11,048.00","$508,208.00"
2344,2890,12,"$13,524.00","$162,288.00"
2344,4077,44,"$16,364.00","$720,016.00"
2344,4092,17,"$3,498.00","$59,466.00"
2344,2848,19,"$19,552.00","$371,488.00"
2344,2094,2,"$11,936.00","$23,872.00"
2344,1510,18,"$17,345.00","$312,210.00"
2345,3641,54,"$21,841.00","$1,179,414.00"
2345,4934,94,"$11,962.00","$1,124,428.00"
2345,2241,117,"$14,128.00","$1,652,976.00"
2345,1674,53,"$1,000.00","$53,000.00"
2345,4576,105,"$15,282.00","$1,604,610.00"
2345,2290,103,"$12,593.00","$1,297,079.00"
2345,4727,114,"$4,087.00","$465,918.00"
2346,576,19,"$8,559.00","$162,621.00"
2346,1762,10,"$1,087.00","$10,870.00"
2346,4866,87,"$10,130.00","$881,310.00"
2346,2301,74,"$17,506.00","$1,295,444.00"
2347,2242,74,"$14,104.00","$1,043,696.00"
2347,3890,52,"$6,356.00","$330,512.00"
2347,3895,91,"$18,647.00","$1,696,877.00"
2347,1035,49,"$1,697.00","$83,153.00"
2347,529,101,"$5,179.00","$523,079.00"
2347,3414,95,"$1,715.00","$162,925.00"
2347,196,26,"$14,540.00","$378,040.00"
2347,112,12,"$4,095.00","$49,140.00"
2347,771,30,"$1,664.00","$49,920.00"
2348,4235,114,"$5,191.00","$591,774.00"
2348,2770,79,"$8,526.00","$673,554.00"
2348,2177,2,"$13,757.00","$27,514.00"
2348,2640,120,"$12,529.00","$1,503,480.00"
2348,1254,83,"$15,091.00","$1,252,553.00"
2348,3206,64,$835.00,"$53,440.00"
2348,2498,38,"$4,355.00","$165,490.00"
2348,4112,33,"$4,418.00","$145,794.00"
2348,2747,82,"$10,470.00","$858,540.00"
2348,167,97,"$20,833.00","$2,020,801.00"
2349,1776,48,"$5,527.00","$265,296.00"
2349,2649,119,"$12,794.00","$1,522,486.00"
2349,3327,73,"$10,263.00","$749,199.00"
2349,3826,83,"$12,386.00","$1,028,038.00"
2349,3807,116,"$1,884.00","$218,544.00"
2350,3981,33,"$18,350.00","$605,550.00"
2350,4952,32,"$3,535.00","$113,120.00"
2350,1050,18,"$10,865.00","$195,570.00"
2350,4535,29,"$3,214.00","$93,206.00"
2350,1139,79,"$12,518.00","$988,922.00"
2350,2826,12,"$3,509.00","$42,108.00"
2351,4061,79,"$8,811.00","$696,069.00"
2351,2573,117,"$5,712.00","$668,304.00"
2351,4725,83,"$4,485.00","$372,255.00"
2351,3738,36,"$16,308.00","$587,088.00"
2351,498,42,"$7,466.00","$313,572.00"
2352,4884,16,"$4,590.00","$73,440.00"
2352,2551,28,"$3,610.00","$101,080.00"
2352,2892,39,"$15,801.00","$616,239.00"
2352,1182,64,"$5,175.00","$331,200.00"
2353,3216,48,"$12,224.00","$586,752.00"
2353,1410,118,"$10,932.00","$1,289,976.00"
2353,3101,31,"$5,085.00","$157,635.00"
2353,3758,79,"$8,222.00","$649,538.00"
2353,320,70,"$5,451.00","$381,570.00"
2353,2535,112,"$15,839.00","$1,773,968.00"
2353,3900,47,"$16,081.00","$755,807.00"
2353,2789,99,"$17,693.00","$1,751,607.00"
2353,2946,16,"$3,643.00","$58,288.00"
2353,2835,11,"$11,630.00","$127,930.00"
2354,1016,109,"$16,382.00","$1,785,638.00"
2354,340,80,"$5,094.00","$407,520.00"
2355,1105,117,"$3,265.00","$382,005.00"
2355,2958,41,"$5,704.00","$233,864.00"
2355,2288,28,"$7,503.00","$210,084.00"
2355,2053,37,"$14,806.00","$547,822.00"
2355,4684,93,"$8,335.00","$775,155.00"
2355,1324,3,"$13,833.00","$41,499.00"
2355,4120,76,"$13,862.00","$1,053,512.00"
2355,4151,1,"$14,427.00","$14,427.00"
2355,684,49,"$2,853.00","$139,797.00"
2356,3838,21,"$16,740.00","$351,540.00"
2356,2339,14,"$11,262.00","$157,668.00"
2356,1182,90,"$5,175.00","$465,750.00"
2356,4397,12,"$10,194.00","$122,328.00"
2356,361,113,"$18,183.00","$2,054,679.00"
2356,3647,3,"$5,622.00","$16,866.00"
2356,1823,76,"$12,746.00","$968,696.00"
2356,1466,41,"$4,491.00","$184,131.00"
2356,70,114,"$3,109.00","$354,426.00"
2356,4675,51,"$10,941.00","$557,991.00"
2357,792,60,"$15,402.00","$924,120.00"
2357,4474,2,"$9,152.00","$18,304.00"
2357,70,5,"$3,648.00","$18,240.00"
2357,2288,97,"$6,448.00","$625,456.00"
2357,3207,22,"$8,337.00","$183,414.00"
2358,2312,22,"$1,086.00","$23,892.00"
2358,720,67,"$5,574.00","$373,458.00"
2358,4043,17,"$13,315.00","$226,355.00"
2358,4417,97,"$7,105.00","$689,185.00"
2358,3689,5,"$11,107.00","$55,535.00"
2358,977,61,"$13,900.00","$847,900.00"
2358,1353,18,"$2,044.00","$36,792.00"
2358,4239,111,"$13,010.00","$1,444,110.00"
2358,2022,108,"$9,032.00","$975,456.00"
2358,1466,51,"$5,951.00","$303,501.00"
2359,2681,5,"$9,180.00","$45,900.00"
2359,1762,98,"$1,087.00","$106,526.00"
2359,3118,2,"$2,058.00","$4,116.00"
2359,1077,17,"$5,724.00","$97,308.00"
2359,208,118,"$5,667.00","$668,706.00"
2359,2766,38,"$4,736.00","$179,968.00"
2359,2762,30,"$9,564.00","$286,920.00"
2359,4797,85,"$14,771.00","$1,255,535.00"
2359,3476,100,"$3,606.00","$360,600.00"
2359,2794,6,"$10,592.00","$63,552.00"
2360,4262,106,"$9,326.00","$988,556.00"
2360,114,112,"$19,297.00","$2,161,264.00"
2361,969,81,"$18,621.00","$1,508,301.00"
2361,950,92,"$15,891.00","$1,461,972.00"
2361,2257,91,$509.00,"$46,319.00"
2361,989,84,"$4,446.00","$373,464.00"
2361,2175,39,"$21,245.00","$828,555.00"
2361,2365,94,"$6,789.00","$638,166.00"
2361,4570,102,"$14,741.00","$1,503,582.00"
2361,4343,30,"$8,727.00","$261,810.00"
2361,155,101,"$13,938.00","$1,407,738.00"
2362,2096,102,"$3,362.00","$342,924.00"
2362,4521,20,"$11,872.00","$237,440.00"
2362,1577,67,"$3,539.00","$237,113.00"
2363,1296,41,"$9,648.00","$395,568.00"
2363,983,99,"$5,560.00","$550,440.00"
2363,4774,108,"$14,289.00","$1,543,212.00"
2364,3343,72,"$1,346.00","$96,912.00"
2364,1455,115,"$15,006.00","$1,725,690.00"
2364,3939,55,"$4,649.00","$255,695.00"
2364,3182,98,"$14,386.00","$1,409,828.00"
2364,4127,16,"$1,367.00","$21,872.00"
2364,195,49,"$6,204.00","$303,996.00"
2364,2680,118,"$8,675.00","$1,023,650.00"
2365,2699,64,"$8,445.00","$540,480.00"
2365,558,90,"$2,260.00","$203,400.00"
2365,4533,63,"$9,645.00","$607,635.00"
2365,4923,14,"$15,473.00","$216,622.00"
2365,2058,71,"$17,718.00","$1,257,978.00"
2365,2085,107,"$18,272.00","$1,955,104.00"
2365,749,3,"$6,328.00","$18,984.00"
2365,904,19,"$5,980.00","$113,620.00"
2365,635,62,"$10,682.00","$662,284.00"
2365,2526,6,"$8,121.00","$48,726.00"
2366,2625,18,"$14,138.00","$254,484.00"
2366,1276,65,"$12,038.00","$782,470.00"
2367,2799,112,"$14,178.00","$1,587,936.00"
2367,1338,52,"$2,816.00","$146,432.00"
2367,3808,95,"$6,234.00","$592,230.00"
2367,1458,56,"$18,065.00","$1,011,640.00"
2367,3713,97,$960.00,"$93,120.00"
2367,1856,35,"$15,798.00","$552,930.00"
2367,3764,93,"$3,252.00","$302,436.00"
2367,665,5,"$5,742.00","$28,710.00"
2367,3742,112,"$5,994.00","$671,328.00"
2367,4352,84,"$13,330.00","$1,119,720.00"
2368,3973,41,"$15,971.00","$654,811.00"
2368,2965,83,"$11,782.00","$977,906.00"
2369,2199,29,"$1,017.00","$29,493.00"
2369,3989,76,"$10,799.00","$820,724.00"
2369,4579,21,"$7,766.00","$163,086.00"
2369,2783,115,"$3,394.00","$390,310.00"
2369,3325,34,"$21,972.00","$747,048.00"
2369,4388,85,$712.00,"$60,520.00"
2369,1806,95,"$2,417.00","$229,615.00"
2369,76,85,"$12,781.00","$1,086,385.00"
2369,1551,26,"$20,009.00","$520,234.00"
2369,1798,7,"$4,990.00","$34,930.00"
2370,4817,24,"$9,054.00","$217,296.00"
2370,1635,114,"$19,468.00","$2,219,352.00"
2370,4085,63,"$8,977.00","$565,551.00"
2370,4211,45,"$8,154.00","$366,930.00"
2370,3881,95,"$13,899.00","$1,320,405.00"
2370,3486,12,"$8,700.00","$104,400.00"
2370,107,84,"$8,731.00","$733,404.00"
2370,2578,14,"$17,234.00","$241,276.00"
2370,3234,2,"$13,737.00","$27,474.00"
2371,377,28,"$5,684.00","$159,152.00"
2371,2096,26,"$3,546.00","$92,196.00"
2371,1156,91,"$11,480.00","$1,044,680.00"
2371,2375,47,"$6,162.00","$289,614.00"
2371,855,18,"$1,784.00","$32,112.00"
2372,2801,109,"$18,491.00","$2,015,519.00"
2372,475,75,"$14,015.00","$1,051,125.00"
2372,1904,11,"$1,415.00","$15,565.00"
2373,3753,16,"$8,820.00","$141,120.00"
2373,57,50,"$1,705.00","$85,250.00"
2373,1991,21,"$15,659.00","$328,839.00"
2373,4179,4,"$13,878.00","$55,512.00"
2373,4490,99,"$9,334.00","$924,066.00"
2373,3697,78,"$6,339.00","$494,442.00"
2373,4596,112,"$10,834.00","$1,213,408.00"
2373,4486,80,"$10,103.00","$808,240.00"
2374,131,113,"$7,797.00","$881,061.00"
2374,4747,32,"$12,043.00","$385,376.00"
2374,1016,42,"$16,382.00","$688,044.00"
2374,4433,60,"$9,797.00","$587,820.00"
2374,715,108,"$9,643.00","$1,041,444.00"
2374,3600,25,"$8,284.00","$207,100.00"
2375,1210,112,"$6,569.00","$735,728.00"
2375,79,92,"$12,236.00","$1,125,712.00"
2375,3797,65,"$7,309.00","$475,085.00"
2375,3530,14,"$17,641.00","$246,974.00"
2375,3710,55,"$11,842.00","$651,310.00"
2375,4566,25,"$12,151.00","$303,775.00"
2375,2150,7,"$13,730.00","$96,110.00"
2376,224,11,"$12,262.00","$134,882.00"
2376,559,111,"$12,991.00","$1,442,001.00"
2376,898,98,"$14,623.00","$1,433,054.00"
2376,1465,70,"$8,206.00","$574,420.00"
2376,4201,112,"$13,676.00","$1,531,712.00"
2376,2701,49,"$4,306.00","$210,994.00"
2376,1723,64,"$9,493.00","$607,552.00"
2376,1268,89,"$6,846.00","$609,294.00"
2376,306,42,"$14,765.00","$620,130.00"
2377,525,9,"$14,444.00","$129,996.00"
2377,396,120,"$2,307.00","$276,840.00"
2377,349,57,"$11,328.00","$645,696.00"
2377,1157,101,"$18,166.00","$1,834,766.00"
2377,2746,119,"$3,316.00","$394,604.00"
2377,1851,64,"$4,089.00","$261,696.00"
2377,60,35,"$13,120.00","$459,200.00"
2378,1833,96,"$9,076.00","$871,296.00"
2378,1750,74,"$8,189.00","$605,986.00"
2379,475,47,"$14,015.00","$658,705.00"
2379,159,49,"$15,096.00","$739,704.00"
2379,2288,118,"$6,448.00","$760,864.00"
2380,2284,72,"$19,737.00","$1,421,064.00"
2380,4251,16,"$12,784.00","$204,544.00"
2380,2393,85,"$15,432.00","$1,311,720.00"
2380,4679,105,"$11,356.00","$1,192,380.00"
2380,2953,93,"$1,457.00","$135,501.00"
2380,3421,98,"$1,963.00","$192,374.00"
2381,3605,113,"$6,586.00","$744,218.00"
2381,4350,11,"$10,563.00","$116,193.00"
2381,1077,51,"$4,844.00","$247,044.00"
2381,4216,77,"$2,494.00","$192,038.00"
2381,2745,60,"$18,722.00","$1,123,320.00"
2381,1023,45,"$6,462.00","$290,790.00"
2381,3564,79,$929.00,"$73,391.00"
2381,3745,85,"$4,336.00","$368,560.00"
2381,2641,66,"$4,937.00","$325,842.00"
2382,2396,50,"$10,209.00","$510,450.00"
2382,4943,95,"$15,566.00","$1,478,770.00"
2382,3717,11,"$18,872.00","$207,592.00"
2382,1036,95,"$11,962.00","$1,136,390.00"
2382,4788,44,"$10,404.00","$457,776.00"
2382,3873,102,"$7,657.00","$781,014.00"
2382,2057,29,"$1,425.00","$41,325.00"
2383,2177,104,"$13,757.00","$1,430,728.00"
2383,3951,78,"$6,700.00","$522,600.00"
2383,2498,113,"$4,355.00","$492,115.00"
2383,791,5,"$15,322.00","$76,610.00"
2383,4240,120,"$1,051.00","$126,120.00"
2383,4731,32,"$3,962.00","$126,784.00"
2383,1545,17,"$5,325.00","$90,525.00"
2383,920,21,"$11,677.00","$245,217.00"
2383,3598,54,"$11,977.00","$646,758.00"
2384,480,7,"$3,059.00","$21,413.00"
2384,3317,117,"$11,361.00","$1,329,237.00"
2384,1690,19,$897.00,"$17,043.00"
2384,4487,39,"$13,612.00","$530,868.00"
2384,2486,97,"$3,387.00","$328,539.00"
2384,4570,109,"$14,741.00","$1,606,769.00"
2384,290,3,"$2,493.00","$7,479.00"
2384,2403,118,"$11,477.00","$1,354,286.00"
2385,4817,97,"$9,054.00","$878,238.00"
2385,1842,82,"$5,846.00","$479,372.00"
2385,4706,71,"$12,300.00","$873,300.00"
2385,3418,4,"$15,312.00","$61,248.00"
2385,4846,113,"$3,527.00","$398,551.00"
2385,3614,83,"$7,570.00","$628,310.00"
2385,4882,38,"$1,850.00","$70,300.00"
2385,4348,113,"$3,533.00","$399,229.00"
2385,2535,33,"$12,425.00","$410,025.00"
2385,3453,69,"$14,376.00","$991,944.00"
2386,3101,69,"$5,093.00","$351,417.00"
2386,1083,47,"$1,524.00","$71,628.00"
2386,3860,105,"$6,211.00","$652,155.00"
2387,844,14,"$2,508.00","$35,112.00"
2387,1925,43,"$5,640.00","$242,520.00"
2387,1912,82,"$10,504.00","$861,328.00"
2387,1674,13,"$1,177.00","$15,301.00"
2387,3495,57,"$2,027.00","$115,539.00"
2387,4466,104,"$6,714.00","$698,256.00"
2387,2467,77,"$14,048.00","$1,081,696.00"
2388,4803,25,"$6,829.00","$170,725.00"
2388,3482,2,"$5,675.00","$11,350.00"
2388,3925,43,"$13,569.00","$583,467.00"
2388,4811,74,"$4,310.00","$318,940.00"
2388,4576,12,"$17,054.00","$204,648.00"
2388,4743,80,"$16,266.00","$1,301,280.00"
2389,1423,16,"$12,830.00","$205,280.00"
2389,889,85,"$11,031.00","$937,635.00"
2389,4773,64,"$5,411.00","$346,304.00"
2389,2614,70,"$4,929.00","$345,030.00"
2389,2280,64,"$16,302.00","$1,043,328.00"
2389,4411,10,"$17,313.00","$173,130.00"
2389,2530,57,"$22,040.00","$1,256,280.00"
2389,4102,91,"$17,330.00","$1,577,030.00"
2389,2491,92,"$14,758.00","$1,357,736.00"
2389,3317,14,"$11,361.00","$159,054.00"
2390,755,95,"$12,959.00","$1,231,105.00"
2390,316,59,"$8,071.00","$476,189.00"
2390,3306,72,"$3,642.00","$262,224.00"
2390,3899,108,"$2,967.00","$320,436.00"
2391,3720,108,"$9,091.00","$981,828.00"
2391,871,49,"$5,132.00","$251,468.00"
2391,2620,57,"$7,915.00","$451,155.00"
2392,723,93,"$10,495.00","$976,035.00"
2392,3099,77,"$4,988.00","$384,076.00"
2392,3718,111,"$2,129.00","$236,319.00"
2392,4050,77,"$18,276.00","$1,407,252.00"
2392,2959,62,"$9,955.00","$617,210.00"
2392,2673,81,"$9,421.00","$763,101.00"
2392,1981,89,"$14,480.00","$1,288,720.00"
2392,2277,58,"$2,223.00","$128,934.00"
2392,2723,95,"$19,437.00","$1,846,515.00"
2393,1950,95,"$18,218.00","$1,730,710.00"
2393,4999,36,"$6,954.00","$250,344.00"
2393,2008,61,"$16,189.00","$987,529.00"
2393,3559,23,"$1,242.00","$28,566.00"
2393,4669,55,"$7,378.00","$405,790.00"
2393,416,96,"$13,169.00","$1,264,224.00"
2393,1133,9,"$2,779.00","$25,011.00"
2393,3733,66,"$1,541.00","$101,706.00"
2393,4859,82,"$2,190.00","$179,580.00"
2394,3778,74,"$3,111.00","$230,214.00"
2394,1281,61,"$3,231.00","$197,091.00"
2394,3708,60,"$2,320.00","$139,200.00"
2394,3303,49,"$2,028.00","$99,372.00"
2394,4322,15,"$9,616.00","$144,240.00"
2394,3316,50,"$12,994.00","$649,700.00"
2394,4985,53,"$4,779.00","$253,287.00"
2395,5,117,"$4,443.00","$519,831.00"
2395,2421,54,"$14,786.00","$798,444.00"
2395,623,112,"$12,178.00","$1,363,936.00"
2395,1728,44,"$16,648.00","$732,512.00"
2395,3574,47,"$4,003.00","$188,141.00"
2395,3811,85,"$6,626.00","$563,210.00"
2395,2199,17,$787.00,"$13,379.00"
2395,1652,32,"$6,800.00","$217,600.00"
2395,2291,68,"$4,542.00","$308,856.00"
2395,277,39,"$10,769.00","$419,991.00"
2396,3117,48,"$7,201.00","$345,648.00"
2396,44,21,"$18,310.00","$384,510.00"
2396,3180,7,"$4,448.00","$31,136.00"
2397,2835,33,"$11,630.00","$383,790.00"
2397,4866,34,"$10,399.00","$353,566.00"
2398,1344,61,"$5,478.00","$334,158.00"
2398,585,13,"$8,155.00","$106,015.00"
2398,1658,13,"$4,449.00","$57,837.00"
2398,741,52,"$12,493.00","$649,636.00"
2398,1818,119,"$4,152.00","$494,088.00"
2398,3276,94,"$20,708.00","$1,946,552.00"
2398,4404,69,"$7,500.00","$517,500.00"
2398,4732,59,"$7,147.00","$421,673.00"
2399,4784,71,"$13,561.00","$962,831.00"
2399,889,36,"$13,745.00","$494,820.00"
2399,3374,5,"$5,442.00","$27,210.00"
2399,2532,105,"$1,774.00","$186,270.00"
2399,2689,40,"$18,251.00","$730,040.00"
2400,349,114,"$10,306.00","$1,174,884.00"
2400,1714,44,$786.00,"$34,584.00"
2400,4061,1,"$11,056.00","$11,056.00"
2400,3815,64,"$2,552.00","$163,328.00"
2400,3580,75,"$13,775.00","$1,033,125.00"
2401,4401,67,"$6,318.00","$423,306.00"
2401,1501,13,"$2,564.00","$33,332.00"
2401,1916,56,"$14,726.00","$824,656.00"
2401,2831,57,"$4,307.00","$245,499.00"
2401,1706,118,"$9,592.00","$1,131,856.00"
2402,890,70,"$3,472.00","$243,040.00"
2402,1079,27,"$10,912.00","$294,624.00"
2402,2321,26,"$1,378.00","$35,828.00"
2402,1050,3,"$10,865.00","$32,595.00"
2402,4479,72,"$12,377.00","$891,144.00"
2402,688,18,"$3,125.00","$56,250.00"
2402,3064,78,"$11,082.00","$864,396.00"
2402,1601,73,"$3,411.00","$249,003.00"
2402,4141,86,"$11,667.00","$1,003,362.00"
2402,2335,90,"$3,058.00","$275,220.00"
2403,2563,7,"$16,160.00","$113,120.00"
2403,3104,10,"$1,404.00","$14,040.00"
2403,4442,76,"$12,507.00","$950,532.00"
2403,3278,16,"$4,041.00","$64,656.00"
2403,4239,57,"$13,010.00","$741,570.00"
2403,44,81,"$15,669.00","$1,269,189.00"
2403,3597,33,"$5,249.00","$173,217.00"
2403,3725,47,"$12,361.00","$580,967.00"
2403,3965,79,"$1,051.00","$83,029.00"
2403,3549,63,"$12,378.00","$779,814.00"
2404,3336,102,"$3,823.00","$389,946.00"
2404,4614,55,"$14,490.00","$796,950.00"
2404,3318,68,"$5,114.00","$347,752.00"
2404,1753,30,"$2,442.00","$73,260.00"
2404,815,94,"$19,326.00","$1,816,644.00"
2404,3481,57,"$6,975.00","$397,575.00"
2404,3059,63,"$11,557.00","$728,091.00"
2404,3731,86,"$1,082.00","$93,052.00"
2404,1876,27,"$11,360.00","$306,720.00"
2405,2002,3,"$13,925.00","$41,775.00"
2405,3573,104,"$6,219.00","$646,776.00"
2405,4919,25,"$5,386.00","$134,650.00"
2405,3061,68,"$3,072.00","$208,896.00"
2405,1646,92,"$4,823.00","$443,716.00"
2405,1604,21,"$8,080.00","$169,680.00"
2405,3693,76,"$8,731.00","$663,556.00"
2405,3714,45,"$7,956.00","$358,020.00"
2406,3942,100,"$10,179.00","$1,017,900.00"
2406,2042,57,"$22,043.00","$1,256,451.00"
2406,3527,10,"$6,956.00","$69,560.00"
2406,3914,27,"$1,520.00","$41,040.00"
2406,4374,75,"$7,529.00","$564,675.00"
2406,2889,20,"$11,630.00","$232,600.00"
2407,79,113,"$15,569.00","$1,759,297.00"
2407,4663,50,"$10,354.00","$517,700.00"
2407,2212,108,"$10,606.00","$1,145,448.00"
2407,3116,87,"$7,898.00","$687,126.00"
2407,330,53,"$6,257.00","$331,621.00"
2408,2673,47,"$9,421.00","$442,787.00"
2408,1897,46,"$4,444.00","$204,424.00"
2408,477,48,"$2,151.00","$103,248.00"
2408,217,88,"$1,757.00","$154,616.00"
2408,3600,25,"$8,284.00","$207,100.00"
2409,1195,117,"$18,708.00","$2,188,836.00"
2409,3413,58,"$16,500.00","$957,000.00"
2409,4744,111,"$11,828.00","$1,312,908.00"
2409,1517,108,"$2,820.00","$304,560.00"
2409,2920,16,"$11,399.00","$182,384.00"
2410,799,20,"$7,923.00","$158,460.00"
2410,4474,91,"$9,379.00","$853,489.00"
2411,2488,89,"$7,599.00","$676,311.00"
2411,4366,63,"$17,395.00","$1,095,885.00"
2412,4561,118,"$15,707.00","$1,853,426.00"
2412,2151,51,"$11,742.00","$598,842.00"
2413,3089,66,"$10,232.00","$675,312.00"
2413,2834,73,$652.00,"$47,596.00"
2413,2154,32,"$16,155.00","$516,960.00"
2413,1752,59,"$10,199.00","$601,741.00"
2413,2465,34,"$12,526.00","$425,884.00"
2413,1901,119,"$19,305.00","$2,297,295.00"
2413,1667,92,"$5,648.00","$519,616.00"
2413,2431,48,"$4,572.00","$219,456.00"
2414,2958,115,"$4,707.00","$541,305.00"
2414,2697,20,"$11,004.00","$220,080.00"
2415,1494,50,"$17,243.00","$862,150.00"
2415,1929,65,"$5,200.00","$338,000.00"
2415,2618,69,"$4,703.00","$324,507.00"
2415,1587,25,"$4,702.00","$117,550.00"
2416,4084,111,"$13,959.00","$1,549,449.00"
2416,3614,45,"$6,190.00","$278,550.00"
2416,4717,115,"$8,692.00","$999,580.00"
2416,1979,3,"$11,374.00","$34,122.00"
2416,2614,4,"$5,112.00","$20,448.00"
2416,1200,14,$576.00,"$8,064.00"
2416,4686,79,$632.00,"$49,928.00"
2416,1680,54,"$12,702.00","$685,908.00"
2417,4915,84,"$7,286.00","$612,024.00"
2417,1986,84,"$16,192.00","$1,360,128.00"
2418,242,55,"$6,678.00","$367,290.00"
2418,1583,112,"$6,304.00","$706,048.00"
2418,3447,108,"$15,573.00","$1,681,884.00"
2418,1647,82,"$5,581.00","$457,642.00"
2418,3847,12,"$17,903.00","$214,836.00"
2419,2749,88,"$10,628.00","$935,264.00"
2419,1798,81,"$4,990.00","$404,190.00"
2419,3216,104,"$13,498.00","$1,403,792.00"
2419,111,27,"$6,345.00","$171,315.00"
2419,1978,1,"$8,488.00","$8,488.00"
2419,971,27,"$19,091.00","$515,457.00"
2419,1139,44,"$12,518.00","$550,792.00"
2420,3738,74,"$16,308.00","$1,206,792.00"
2420,3222,2,"$5,494.00","$10,988.00"
2420,948,5,"$10,896.00","$54,480.00"
2420,1236,52,"$6,948.00","$361,296.00"
2420,590,110,"$3,123.00","$343,530.00"
2420,4077,43,"$15,006.00","$645,258.00"
2420,2942,33,"$16,911.00","$558,063.00"
2421,4544,48,"$10,614.00","$509,472.00"
2421,4318,22,"$17,715.00","$389,730.00"
2422,4184,107,"$13,800.00","$1,476,600.00"
2422,1117,94,"$1,431.00","$134,514.00"
2422,371,36,"$20,548.00","$739,728.00"
2422,4300,59,$728.00,"$42,952.00"
2422,1067,57,"$12,741.00","$726,237.00"
2422,1109,47,"$10,124.00","$475,828.00"
2422,709,93,"$14,000.00","$1,302,000.00"
2422,1267,63,"$8,137.00","$512,631.00"
2422,4829,15,"$20,492.00","$307,380.00"
2423,2858,66,"$4,655.00","$307,230.00"
2423,624,40,"$4,018.00","$160,720.00"
2423,3117,73,"$5,119.00","$373,687.00"
2423,4225,114,"$16,311.00","$1,859,454.00"
