price_id,supplier_id,product_id,price,note
15016,30,669,$60.53,прайс
15017,30,669,$60.61,прайс
15018,30,669,$55.94,прайс
15019,30,1440,$90.48,
15020,30,1440,$91.34,
15021,30,1280,$110.78,оновлення
15022,30,1280,$109.61,прайс
15023,30,1280,$113.14,акція
15024,30,2545,$34.67,оновлення
15025,30,2545,$35.74,
15026,30,3880,$95.71,прайс
15027,30,3880,$89.29,акція
15028,30,1061,$129.21,оновлення
15029,30,1061,$128.53,акція
15030,30,1061,$120.97,акція
15031,30,3032,$144.07,
15032,30,3032,$149.24,акція
15033,30,4383,$127.15,акція
15034,30,4383,$134.74,
15035,30,4383,$128.82,акція
15036,30,4057,$69.71,прайс
15037,30,4057,$70.11,акція
15038,30,842,$60.73,оновлення
15039,30,842,$61.30,оновлення
15040,30,489,$165.00,
15041,30,489,$162.55,акція
15042,30,489,$170.78,прайс
15043,30,203,$35.27,прайс
15044,30,203,$35.48,прайс
15045,30,1069,$8.79,прайс
15046,30,2593,$20.12,
15047,30,1365,$54.15,акція
15048,30,1365,$50.01,оновлення
15049,30,208,$54.94,акція
15050,30,134,$137.01,
15051,30,134,$139.28,акція
15052,30,1140,$55.16,прайс
15053,30,1140,$58.05,акція
15054,30,1077,$55.26,
15055,30,1077,$56.40,оновлення
15056,30,1686,$95.87,прайс
15057,30,1252,$30.08,прайс
15058,30,1252,$28.41,акція
15059,30,1252,$34.11,оновлення
15060,30,2171,$108.59,
15061,30,2171,$105.44,
15062,30,4143,$72.98,
15063,30,4143,$69.51,оновлення
15064,30,2675,$122.89,
15065,30,2675,$120.92,прайс
15066,30,70,$38.30,
15067,30,70,$35.00,акція
15068,30,1960,$181.98,оновлення
15069,30,3451,$84.19,оновлення
15070,30,3451,$87.26,прайс
15071,30,2577,$62.63,оновлення
15072,30,1814,$27.11,прайс
15073,30,1758,$157.72,акція
15074,30,1758,$153.29,прайс
15075,30,2886,$45.22,оновлення
15076,30,2886,$46.12,акція
15077,30,2795,$135.35,прайс
15078,30,565,$27.86,прайс
15079,30,565,$29.81,акція
15080,30,1136,$136.59,прайс
15081,30,1136,$132.74,акція
15082,30,1136,$137.58,прайс
15083,30,832,$127.84,оновлення
15084,30,832,$119.84,
15085,30,3118,$18.47,
15086,30,3118,$23.74,прайс
15087,30,1756,$86.46,
15088,30,1756,$89.41,акція
15089,30,1756,$88.43,прайс
15090,30,4721,$63.23,
15091,30,4721,$61.76,акція
15092,30,4721,$66.85,прайс
15093,30,2323,$184.90,
15094,30,2323,$183.77,акція
15095,30,2323,$185.83,оновлення
15096,30,2766,$52.91,акція
15097,30,2766,$45.64,
15098,30,2766,$45.02,
15099,30,2008,$174.51,оновлення
15100,30,2008,$177.26,прайс
15101,30,3556,$213.45,
15102,30,3556,$214.35,акція
15103,30,3556,$209.09,
15104,30,1507,$112.51,акція
15105,30,1177,$145.87,
15106,30,1177,$140.18,
15107,30,2216,$216.91,
15108,30,1865,$145.75,
15109,30,1865,$144.74,прайс
15110,30,1865,$140.77,акція
15111,30,1231,$36.66,оновлення
15112,30,1231,$33.16,акція
15113,30,2054,$49.50,прайс
15114,30,2054,$55.45,
15115,30,175,$115.62,
15116,30,175,$118.78,прайс
15117,30,3420,$91.91,оновлення
15118,30,1693,$84.38,
15119,30,1693,$83.09,акція
15120,30,173,$152.49,акція
15121,30,173,$156.58,акція
15122,30,576,$90.96,оновлення
15123,30,576,$87.19,акція
15124,30,576,$88.18,акція
15125,30,27,$135.97,оновлення
15126,30,27,$142.50,оновлення
15127,30,27,$136.49,
15128,30,2337,$104.39,акція
15129,30,2283,$122.11,оновлення
15130,30,2283,$119.43,акція
15131,30,2283,$118.37,акція
15132,30,4159,$116.85,прайс
15133,30,4159,$113.69,оновлення
15134,30,4159,$115.77,прайс
15135,30,2465,$160.68,
15136,30,4639,$86.00,оновлення
15137,30,4639,$81.81,
15138,30,1815,$58.52,оновлення
15139,30,1815,$56.66,оновлення
15140,30,1815,$53.28,прайс
15141,30,1330,$22.63,акція
15142,30,1330,$22.57,прайс
15143,30,1330,$23.01,акція
15144,30,4500,$54.43,оновлення
15145,30,4500,$50.30,
15146,30,4500,$51.69,акція
15147,30,2762,$99.62,акція
15148,30,2762,$95.22,оновлення
15149,30,2762,$93.17,акція
15150,30,1833,$89.28,
15151,30,1833,$96.18,оновлення
15152,30,1833,$96.08,акція
15153,30,1992,$132.15,
15154,30,1992,$130.12,акція
15155,30,4274,$200.27,акція
15156,30,4274,$195.72,прайс
15157,30,2889,$141.50,прайс
15158,30,2889,$139.67,оновлення
15159,30,2889,$136.60,прайс
15160,30,587,$24.98,акція
15161,30,587,$27.38,оновлення
15162,30,150,$218.15,прайс
15163,30,150,$221.31,оновлення
15164,30,150,$217.26,
15165,30,2134,$45.75,
15166,30,4808,$37.81,
15167,30,4808,$39.08,прайс
15168,30,4797,$153.40,оновлення
15169,30,4797,$147.51,прайс
15170,30,1783,$158.91,акція
15171,30,1783,$152.43,прайс
15172,30,1783,$157.13,оновлення
15173,30,3360,$94.28,оновлення
15174,30,3360,$99.85,
15175,30,3360,$93.68,
15176,30,4585,$61.99,оновлення
15177,30,4585,$59.36,прайс
15178,30,4585,$61.36,прайс
15179,30,1590,$179.03,прайс
15180,30,1590,$182.43,прайс
15181,30,1590,$179.74,прайс
15182,30,3833,$60.10,оновлення
15183,30,4866,$102.51,акція
15184,30,4866,$98.33,прайс
15185,30,1869,$132.97,акція
15186,30,1869,$131.79,прайс
15187,30,4034,$106.79,
15188,30,4034,$106.11,оновлення
15189,30,1762,$13.99,
15190,30,1762,$11.89,оновлення
15191,30,3299,$106.18,прайс
15192,30,3299,$106.96,
15193,30,3299,$110.75,
15194,30,3515,$34.22,оновлення
15195,30,2499,$105.55,оновлення
15196,30,2499,$105.01,
15197,30,1016,$125.30,
15198,30,232,$59.56,
15199,30,232,$57.76,
15200,30,232,$63.48,
15201,30,4631,$41.92,акція
15202,30,4631,$45.67,прайс
15203,30,1328,$145.40,акція
15204,30,1328,$145.68,прайс
15205,30,3712,$193.31,
15206,30,3712,$200.53,оновлення
15207,30,2183,$70.25,прайс
15208,30,2183,$67.97,акція
15209,30,3154,$182.28,акція
15210,30,1298,$26.12,прайс
15211,30,1298,$26.84,акція
15212,30,1298,$25.28,
15213,30,4744,$97.53,прайс
15214,30,4744,$96.81,прайс
15215,30,3514,$93.58,акція
15216,30,3514,$92.53,прайс
15217,30,662,$203.30,прайс
15218,30,1736,$94.57,акція
15219,30,1736,$89.92,
15220,30,1736,$96.47,оновлення
15221,30,2681,$94.69,
15222,30,2681,$91.50,акція
15223,30,2681,$93.58,прайс
15224,30,2854,$115.36,оновлення
15225,30,2854,$116.57,прайс
15226,30,2854,$122.35,
15227,30,2180,$91.02,прайс
15228,30,2180,$96.51,акція
15229,30,2114,$105.84,прайс
15230,30,2114,$103.54,акція
15231,30,1120,$49.32,акція
15232,30,1120,$49.06,
15233,30,1120,$57.14,оновлення
15234,30,855,$11.74,акція
15235,30,855,$19.51,прайс
15236,30,855,$15.19,оновлення
15237,30,2726,$82.05,оновлення
15238,30,2726,$79.26,акція
15239,30,2726,$76.78,оновлення
15240,30,73,$149.27,прайс
15241,30,1139,$139.30,прайс
15242,30,1139,$144.08,акція
15243,30,1139,$138.64,
15244,30,3325,$144.33,прайс
15245,30,3325,$145.04,оновлення
15246,30,3857,$144.87,акція
15247,30,3857,$150.32,прайс
15248,30,3857,$149.81,
15249,30,118,$51.61,акція
15250,30,3873,$63.63,акція
15251,30,3873,$58.58,оновлення
15252,30,1532,$74.99,оновлення
15253,30,1532,$76.74,прайс
15254,30,2573,$54.98,оновлення
15255,30,2573,$58.76,оновлення
15256,30,2130,$133.87,прайс
15257,30,2130,$133.54,прайс
15258,30,592,$136.79,оновлення
15259,30,592,$137.18,
15260,30,2582,$103.72,прайс
15261,30,4405,$14.05,акція
15262,30,4378,$58.79,прайс
15263,30,521,$43.14,прайс
15264,30,521,$37.40,акція
15265,30,521,$44.19,акція
15266,30,3431,$108.67,прайс
15267,30,3982,$56.54,
15268,30,3982,$50.22,
15269,30,703,$18.09,акція
15270,30,703,$18.77,прайс
15271,30,225,$116.58,
15272,30,1200,$6.69,акція
15273,30,1200,$11.36,прайс
15274,30,2617,$130.84,прайс
15275,30,2617,$130.32,акція
15276,30,2617,$129.95,прайс
15277,30,3681,$36.13,прайс
15278,30,3681,$38.75,прайс
15279,30,3681,$41.50,акція
15280,30,3119,$162.89,оновлення
15281,30,3119,$164.38,
15282,30,4314,$37.57,оновлення
15283,30,4314,$35.41,оновлення
15284,30,4314,$37.45,
15285,30,3098,$49.62,
15286,30,2646,$66.94,
15287,30,4425,$139.93,прайс
15288,30,4425,$141.60,прайс
15289,30,4425,$142.07,
15290,30,1750,$86.80,акція
15291,30,1750,$85.67,прайс
15292,30,674,$23.85,прайс
15293,30,674,$26.44,акція
15294,30,674,$22.30,акція
15295,30,2566,$14.01,акція
15296,30,2566,$7.32,
15297,30,2566,$13.51,
15298,30,2301,$179.69,оновлення
15299,30,2301,$176.71,акція
15300,30,3781,$53.06,прайс
15301,30,787,$52.13,акція
15302,30,787,$50.89,оновлення
15303,30,787,$52.60,
15304,30,4915,$72.44,акція
15305,30,360,$116.77,прайс
15306,30,360,$121.55,
15307,30,1197,$39.97,оновлення
15308,30,1197,$42.25,акція
15309,30,1986,$166.26,прайс
15310,30,1986,$164.44,акція
15311,30,3788,$150.15,оновлення
15312,30,3008,$105.82,акція
15313,30,3056,$168.24,оновлення
15314,30,3056,$170.51,оновлення
15315,30,3056,$167.06,
15316,30,3476,$41.37,акція
15317,30,3476,$39.98,
15318,30,3476,$33.73,оновлення
15319,30,4389,$186.96,акція
15320,30,4264,$47.40,
15321,30,4264,$51.48,прайс
15322,30,4264,$48.22,оновлення
15323,30,1103,$30.35,
15324,30,1103,$30.28,
15325,30,1103,$30.76,акція
15326,30,4174,$105.97,прайс
15327,30,3610,$138.40,
15328,30,3610,$138.52,акція
15329,30,484,$72.12,акція
15330,30,484,$75.96,
15331,30,3630,$99.09,
15332,30,4321,$153.91,
15333,30,440,$117.69,оновлення
15334,30,2340,$127.80,оновлення
15335,30,2340,$135.80,
15336,30,2340,$136.04,
15337,30,3934,$140.79,прайс
15338,30,17,$102.27,акція
15339,30,17,$98.30,
15340,30,709,$169.38,
15341,30,709,$171.27,
15342,30,1640,$87.19,
15343,30,1640,$83.74,прайс
15344,31,1680,$144.73,прайс
15345,31,1680,$138.18,
15346,31,2153,$182.50,акція
15347,31,2153,$175.73,оновлення
15348,31,2153,$180.90,акція
15349,31,2661,$37.37,оновлення
15350,31,2661,$41.29,оновлення
15351,31,1932,$16.80,
15352,31,4196,$41.77,прайс
15353,31,4047,$130.21,оновлення
15354,31,2863,$95.57,оновлення
15355,31,2863,$101.74,оновлення
15356,31,2863,$93.08,акція
15357,31,4606,$19.43,прайс
15358,31,776,$192.11,прайс
15359,31,776,$188.54,
15360,31,776,$185.19,оновлення
15361,31,1055,$47.63,оновлення
15362,31,1055,$48.43,прайс
15363,31,2468,$114.82,оновлення
15364,31,3531,$16.25,оновлення
15365,31,3531,$15.57,акція
15366,31,3844,$27.60,акція
15367,31,3844,$26.55,
15368,31,4623,$140.78,прайс
15369,31,737,$142.50,
15370,31,737,$136.55,акція
15371,31,737,$137.38,акція
15372,31,4116,$125.35,акція
15373,31,1628,$120.71,
15374,31,1628,$122.46,прайс
15375,31,2332,$199.24,оновлення
15376,31,1929,$53.32,прайс
15377,31,156,$197.44,акція
15378,31,156,$201.50,оновлення
15379,31,847,$158.97,прайс
15380,31,336,$89.11,прайс
15381,31,2596,$61.10,акція
15382,31,1005,$16.28,оновлення
15383,31,3357,$36.89,прайс
15384,31,3357,$43.63,прайс
15385,31,3357,$37.93,оновлення
15386,31,3908,$33.82,
15387,31,3908,$36.91,оновлення
15388,31,3908,$38.81,акція
15389,31,4401,$67.01,
15390,31,4401,$61.03,оновлення
15391,31,4401,$68.96,
15392,31,1302,$52.01,
15393,31,1302,$48.87,
15394,31,2612,$9.77,прайс
15395,31,4747,$166.24,акція
15396,31,4747,$167.16,оновлення
15397,31,4747,$162.36,акція
15398,31,1338,$28.24,оновлення
15399,31,1338,$28.28,оновлення
15400,31,2421,$115.60,оновлення
15401,31,2421,$115.90,
15402,31,2663,$101.00,оновлення
15403,31,2663,$102.02,акція
15404,31,2663,$107.88,акція
15405,31,4082,$196.21,акція
15406,31,4082,$198.58,акція
15407,31,3781,$62.31,
15408,31,303,$91.24,
15409,31,47,$197.89,акція
15410,31,47,$198.03,оновлення
15411,31,1207,$49.24,акція
15412,31,1207,$54.88,прайс
15413,31,1207,$53.74,
15414,31,1117,$14.25,акція
15415,31,691,$120.07,прайс
15416,31,691,$126.16,
15417,31,889,$126.52,оновлення
15418,31,889,$120.28,акція
15419,31,4715,$12.51,прайс
15420,31,4715,$11.51,акція
15421,31,1000,$102.62,прайс
15422,31,1000,$97.00,оновлення
15423,31,1000,$103.32,оновлення
15424,31,4797,$139.11,прайс
15425,31,4797,$138.26,акція
15426,31,1016,$146.55,акція
15427,31,1016,$150.79,оновлення
15428,31,1016,$144.61,
15429,31,2517,$79.89,
15430,31,1389,$71.39,прайс
15431,31,1389,$71.30,оновлення
15432,31,1028,$97.90,
15433,31,3630,$76.11,акція
15434,31,1210,$51.26,оновлення
15435,31,1210,$50.17,прайс
15436,31,1210,$45.57,
15437,31,1823,$117.88,акція
15438,31,1506,$54.52,акція
15439,31,4046,$151.42,
15440,31,4046,$147.05,
15441,31,4046,$149.82,
15442,31,4038,$29.84,прайс
15443,31,4038,$30.66,акція
15444,31,4038,$27.65,прайс
15445,31,2506,$127.73,акція
15446,31,2506,$128.34,акція
15447,31,2831,$43.47,акція
15448,31,2831,$41.92,прайс
15449,31,2259,$86.08,прайс
15450,31,2259,$92.41,
15451,31,2259,$88.61,прайс
15452,31,4707,$127.93,прайс
15453,31,4707,$133.76,прайс
15454,31,4707,$130.86,прайс
15455,31,2597,$115.84,
15456,31,4705,$150.31,оновлення
15457,31,4705,$148.69,акція
15458,31,4705,$152.03,оновлення
15459,31,1126,$127.60,
15460,31,1126,$133.57,оновлення
15461,31,1126,$126.13,прайс
15462,31,2161,$70.38,акція
15463,31,2161,$66.47,
15464,31,2161,$70.64,
15465,31,1374,$87.88,прайс
15466,31,1374,$81.57,прайс
15467,31,1374,$85.21,прайс
15468,31,4112,$50.40,
15469,31,4924,$123.25,
15470,31,4924,$124.58,оновлення
15471,31,4924,$120.65,акція
15472,31,2076,$114.08,оновлення
15473,31,2076,$110.17,акція
15474,31,2076,$113.01,акція
15475,31,4508,$126.26,
15476,31,4508,$123.56,акція
15477,31,4508,$125.32,акція
15478,31,2965,$103.77,
15479,31,2965,$99.60,оновлення
15480,31,2965,$101.59,прайс
15481,31,551,$42.28,прайс
15482,31,551,$49.35,
15483,31,4610,$179.15,акція
15484,31,233,$99.78,прайс
15485,31,3996,$73.79,прайс
15486,31,1821,$172.30,
15487,31,1821,$174.29,
15488,31,3387,$40.75,
15489,31,3387,$41.16,акція
15490,31,3387,$39.16,
15491,31,2174,$31.39,акція
15492,31,2174,$32.21,акція
15493,31,2174,$30.44,оновлення
15494,31,41,$36.98,оновлення
15495,31,2682,$74.46,акція
15496,31,2682,$77.60,оновлення
15497,31,4410,$44.12,оновлення
15498,31,4410,$40.65,прайс
15499,31,2541,$91.18,акція
15500,31,2415,$97.94,акція
15501,31,1786,$22.60,оновлення
15502,31,1786,$23.52,оновлення
15503,31,1786,$21.40,прайс
15504,31,4891,$21.52,
15505,31,2932,$148.23,прайс
15506,31,2932,$144.98,оновлення
15507,31,2932,$148.53,акція
15508,31,4168,$201.79,оновлення
15509,31,4168,$198.44,
15510,31,3098,$57.10,акція
15511,31,3098,$55.83,прайс
15512,31,3250,$99.98,акція
15513,31,4704,$166.44,
15514,31,4704,$166.17,акція
15515,31,4704,$172.89,прайс
15516,31,461,$55.72,
15517,31,461,$54.92,прайс
15518,31,461,$57.39,акція
15519,31,4792,$31.24,акція
15520,31,4792,$32.20,акція
15521,31,4792,$30.45,
15522,31,352,$161.48,акція
15523,31,352,$160.56,акція
15524,31,3202,$14.73,оновлення
15525,31,3202,$13.01,акція
15526,31,3202,$10.42,акція
15527,31,99,$75.38,акція
15528,31,99,$70.49,прайс
15529,31,99,$70.18,оновлення
15530,31,1293,$96.47,оновлення
15531,31,4367,$161.48,оновлення
15532,31,4367,$163.52,акція
15533,31,4367,$166.51,оновлення
15534,31,731,$79.36,акція
15535,31,1240,$101.77,прайс
15536,31,1240,$101.25,прайс
15537,31,641,$59.22,акція
15538,31,3649,$69.78,
15539,31,3649,$70.37,прайс
15540,31,3389,$125.81,акція
15541,31,3389,$125.69,оновлення
15542,31,2022,$68.31,оновлення
15543,31,2022,$66.51,
15544,31,2022,$68.84,прайс
15545,31,2040,$14.34,оновлення
15546,31,2040,$14.91,прайс
15547,31,2040,$15.97,акція
15548,31,4604,$48.38,
15549,31,4604,$52.04,
15550,31,676,$29.60,оновлення
15551,31,801,$147.71,прайс
15552,31,638,$97.38,прайс
15553,31,638,$97.78,прайс
15554,31,2768,$102.89,акція
15555,31,2768,$106.21,
15556,31,2768,$106.06,акція
15557,31,259,$24.08,оновлення
15558,31,347,$120.19,оновлення
15559,31,347,$114.99,прайс
15560,31,347,$118.02,
15561,31,3144,$134.77,акція
15562,31,3144,$132.76,прайс
15563,31,1031,$34.99,
15564,31,1031,$34.44,
15565,31,1031,$34.71,оновлення
15566,31,1890,$97.36,прайс
15567,31,4663,$144.69,оновлення
15568,31,4663,$138.05,оновлення
15569,31,3125,$139.57,оновлення
15570,31,3125,$142.46,акція
15571,31,1183,$47.38,прайс
15572,31,1183,$44.75,прайс
15573,31,1183,$45.80,прайс
15574,31,4183,$134.59,оновлення
15575,31,4183,$142.68,акція
15576,31,2998,$71.74,
15577,31,2998,$69.12,акція
15578,31,2998,$73.24,прайс
15579,31,640,$104.16,прайс
15580,31,640,$102.91,прайс
15581,31,1484,$113.88,акція
15582,31,414,$133.40,прайс
15583,31,1861,$29.81,
15584,31,3008,$114.78,
15585,31,3008,$115.97,
15586,31,3008,$115.10,оновлення
15587,31,2895,$69.30,оновлення
15588,31,2895,$67.55,оновлення
15589,31,1215,$140.95,прайс
15590,31,241,$23.80,прайс
15591,31,241,$16.74,акція
15592,31,241,$21.67,прайс
15593,31,4323,$125.58,оновлення
15594,31,4323,$119.61,оновлення
15595,31,258,$74.67,
15596,31,258,$73.39,оновлення
15597,31,258,$76.42,прайс
15598,31,3825,$171.38,прайс
15599,31,3825,$170.13,прайс
15600,31,3031,$154.63,
15601,31,3031,$156.51,акція
15602,31,193,$171.65,оновлення
15603,31,193,$172.71,акція
15604,31,193,$170.30,прайс
15605,31,4964,$105.90,
15606,31,2158,$130.96,прайс
15607,31,2158,$131.82,
15608,31,2797,$53.13,оновлення
15609,31,3800,$112.92,акція
15610,31,3800,$113.60,
15611,31,2335,$25.10,прайс
15612,31,2335,$31.09,оновлення
15613,31,2380,$51.13,акція
15614,31,2380,$51.27,
15615,31,2380,$54.69,прайс
15616,31,1661,$43.32,акція
15617,31,4668,$184.70,прайс
15618,31,4668,$192.42,прайс
15619,31,4668,$185.78,прайс
15620,31,1494,$175.05,акція
15621,31,3430,$130.97,акція
15622,31,3430,$137.95,
15623,31,1043,$49.74,акція
15624,31,2523,$155.67,акція
15625,31,3028,$26.86,оновлення
15626,31,3028,$29.91,оновлення
15627,31,3028,$25.64,прайс
15628,31,4477,$52.80,акція
15629,31,4497,$46.02,
15630,31,4497,$42.90,оновлення
15631,31,2608,$70.22,акція
15632,31,1558,$137.44,
15633,31,173,$156.66,оновлення
15634,31,173,$157.83,оновлення
15635,31,1594,$50.96,
15636,31,1594,$56.48,прайс
15637,31,1594,$56.33,акція
15638,31,1693,$102.33,акція
15639,31,1693,$103.55,акція
15640,31,1693,$109.08,прайс
15641,31,544,$118.99,оновлення
15642,31,544,$115.61,
15643,31,2617,$115.50,прайс
15644,31,2617,$108.67,
15645,31,2617,$109.15,оновлення
15646,31,4070,$153.06,
15647,31,4070,$151.62,оновлення
15648,31,2042,$165.06,
15649,31,2042,$163.71,оновлення
15650,31,2566,$3.39,
15651,31,3670,$79.94,
15652,31,3670,$83.40,оновлення
15653,31,2003,$30.67,акція
15654,31,2003,$36.78,акція
15655,31,2003,$33.29,прайс
15656,31,2265,$12.57,оновлення
15657,31,1156,$165.15,оновлення
15658,31,1156,$164.68,прайс
15659,31,3629,$29.60,прайс
15660,31,3629,$25.66,
15661,31,3329,$54.75,акція
15662,31,3329,$54.76,
15663,31,1531,$38.63,прайс
15664,31,48,$63.60,акція
15665,31,48,$58.00,акція
15666,31,48,$62.07,акція
15667,31,3900,$229.08,
15668,31,3900,$225.33,
15669,31,3900,$227.41,прайс
15670,31,1705,$185.02,прайс
15671,31,1705,$182.44,оновлення
15672,31,1705,$183.68,оновлення
15673,31,3374,$58.97,
15674,31,2699,$102.73,
15675,31,2699,$96.08,акція
15676,31,1190,$133.01,оновлення
15677,31,1508,$87.00,оновлення
15678,31,1508,$95.05,прайс
15679,31,3140,$131.60,
15680,31,2773,$17.83,акція
15681,31,2773,$15.47,прайс
15682,31,3285,$56.33,прайс
15683,31,3285,$53.13,оновлення
15684,31,3285,$60.35,прайс
15685,31,3560,$215.19,акція
15686,31,3560,$214.18,
15687,31,3560,$219.58,прайс
15688,31,2384,$118.29,оновлення
15689,31,2392,$18.28,
15690,31,4179,$199.70,оновлення
15691,31,4179,$202.07,прайс
15692,31,23,$118.01,оновлення
15693,31,23,$116.05,оновлення
15694,31,3494,$145.65,прайс
15695,31,293,$112.39,оновлення
15696,31,293,$118.65,оновлення
15697,31,293,$120.00,оновлення
15698,31,4809,$19.65,акція
15699,31,4809,$17.59,оновлення
15700,31,613,$129.47,акція
15701,31,2653,$198.80,акція
15702,31,244,$11.84,прайс
15703,31,244,$10.82,
15704,31,4549,$72.30,
15705,31,3391,$68.67,прайс
15706,31,2618,$50.03,оновлення
15707,31,4585,$67.28,
15708,31,4585,$67.95,
15709,31,4585,$69.26,прайс
15710,31,165,$157.94,оновлення
15711,31,165,$164.51,
15712,31,165,$163.60,прайс
15713,31,3976,$170.54,прайс
15714,31,3976,$175.41,акція
15715,31,3976,$170.88,
15716,31,3609,$45.99,прайс
15717,31,3924,$55.44,оновлення
15718,31,3924,$51.90,прайс
15719,31,2560,$205.29,
15720,31,2560,$199.60,прайс
15721,31,4460,$51.23,оновлення
15722,31,4460,$57.26,акція
15723,31,138,$85.15,акція
15724,31,138,$85.40,оновлення
15725,31,138,$87.07,
15726,31,648,$192.71,
15727,31,232,$58.34,оновлення
15728,31,232,$58.89,
15729,31,232,$59.74,акція
15730,31,4299,$15.88,акція
15731,31,4175,$129.73,прайс
15732,31,4178,$95.27,прайс
15733,31,4178,$96.13,акція
15734,31,4178,$96.07,прайс
15735,31,2620,$87.04,оновлення
15736,31,2620,$89.63,
15737,31,2620,$92.36,акція
15738,31,2675,$135.61,акція
15739,31,2675,$134.33,оновлення
15740,31,3959,$60.19,оновлення
15741,31,3581,$83.38,акція
15742,31,3581,$79.62,
15743,31,3581,$80.24,
15744,31,759,$69.09,
15745,31,759,$72.93,оновлення
15746,31,759,$67.54,
15747,31,4719,$120.73,акція
15748,31,3919,$122.38,оновлення
15749,31,2882,$115.80,оновлення
15750,31,2882,$113.30,акція
15751,31,2882,$113.84,прайс
15752,31,2299,$111.44,оновлення
15753,31,2299,$113.66,
15754,31,1540,$141.63,оновлення
15755,31,1540,$142.02,акція
15756,31,1540,$148.80,оновлення
15757,31,4820,$27.99,прайс
15758,31,4820,$25.73,прайс
15759,31,4127,$20.93,прайс
15760,31,4127,$19.65,оновлення
15761,31,3394,$70.67,
15762,31,4718,$52.28,
15763,31,1603,$81.49,
15764,31,1603,$86.60,
15765,31,1603,$84.70,акція
15766,31,196,$118.47,акція
15767,31,196,$114.88,прайс
15768,31,3444,$99.61,оновлення
15769,31,3444,$96.27,
15770,31,3444,$94.00,
15771,31,1257,$156.86,прайс
15772,31,1507,$130.55,
15773,31,1507,$129.92,оновлення
15774,31,1507,$128.55,оновлення
15775,31,1447,$30.66,акція
15776,31,1447,$31.55,прайс
15777,31,1447,$31.48,прайс
15778,31,3689,$112.12,акція
15779,31,3689,$106.94,прайс
15780,31,3689,$107.05,прайс
15781,31,956,$26.52,акція
15782,31,956,$24.64,акція
15783,31,901,$53.04,
15784,31,901,$50.05,акція
15785,31,1509,$97.15,
15786,31,611,$64.09,
15787,31,611,$61.41,
15788,31,611,$66.49,оновлення
15789,31,4288,$54.65,акція
15790,31,2321,$12.58,прайс
15791,31,3836,$85.98,
15792,31,3836,$83.20,оновлення
15793,31,3836,$84.34,прайс
15794,31,416,$100.74,
15795,31,3183,$19.22,
15796,31,3183,$26.20,прайс
15797,31,3224,$93.09,прайс
15798,31,1487,$139.92,оновлення
15799,31,4761,$118.06,акція
15800,31,4761,$121.01,
15801,31,179,$129.35,акція
15802,31,105,$37.86,
15803,31,105,$42.20,
15804,31,1706,$93.11,прайс
15805,31,1706,$99.68,прайс
15806,31,3547,$69.93,акція
15807,31,2591,$22.45,оновлення
15808,31,500,$68.32,акція
15809,31,500,$72.15,
15810,31,1701,$32.93,акція
15811,31,1701,$39.23,оновлення
15812,31,1701,$32.17,оновлення
15813,31,2175,$176.31,
15814,31,2175,$175.21,
15815,31,2175,$175.91,акція
15816,31,1587,$51.09,
15817,31,1587,$46.27,прайс
15818,31,1939,$183.35,акція
15819,31,1939,$187.36,оновлення
15820,31,3474,$61.91,акція
15821,31,1432,$59.11,прайс
15822,31,1432,$58.83,акція
15823,31,3473,$113.14,прайс
15824,31,3473,$115.64,оновлення
15825,31,4042,$146.11,оновлення
15826,31,4042,$150.27,оновлення
15827,31,2316,$182.09,прайс
15828,31,2316,$181.05,оновлення
15829,31,2316,$179.05,прайс
15830,31,4052,$96.06,оновлення
15831,31,4052,$95.44,оновлення
15832,31,4052,$89.48,акція
15833,31,3536,$92.68,прайс
15834,31,3536,$93.43,прайс
15835,31,1350,$41.90,
15836,31,1350,$41.00,
15837,31,3354,$97.95,акція
15838,31,1779,$106.86,прайс
15839,31,1779,$107.56,оновлення
15840,31,3680,$32.20,прайс
15841,31,3680,$35.43,оновлення
15842,31,3105,$102.58,прайс
15843,31,3105,$102.85,оновлення
15844,31,943,$50.90,оновлення
15845,31,943,$53.76,оновлення
15846,31,943,$52.88,прайс
15847,31,1621,$39.37,оновлення
15848,31,1621,$39.05,оновлення
15849,31,1621,$43.40,прайс
15850,31,4971,$65.57,
15851,31,1479,$139.89,прайс
15852,31,287,$101.92,оновлення
15853,31,599,$203.15,
15854,31,599,$198.72,прайс
15855,31,1501,$28.66,
15856,31,3755,$209.79,
15857,31,3755,$209.51,прайс
15858,31,3755,$215.94,
15859,31,1979,$142.53,
15860,31,1450,$28.41,прайс
15861,31,1450,$31.61,оновлення
15862,31,1450,$31.83,акція
15863,31,1793,$144.53,прайс
15864,31,1793,$147.34,прайс
15865,31,524,$217.54,прайс
15866,31,524,$209.69,
15867,31,524,$210.04,
15868,31,2171,$114.97,оновлення
15869,31,2171,$118.43,прайс
15870,31,1259,$102.50,
15871,31,1916,$144.76,прайс
15872,31,4700,$52.48,
15873,31,4700,$55.37,прайс
15874,31,4977,$195.41,акція
15875,31,4977,$191.10,акція
15876,31,4977,$193.28,акція
15877,31,1918,$39.37,акція
15878,31,1918,$44.91,акція
15879,31,1918,$46.25,оновлення
15880,31,1849,$37.06,акція
15881,31,3146,$131.47,акція
15882,31,3146,$132.73,
15883,31,3146,$135.79,оновлення
15884,31,1130,$129.99,
15885,31,1130,$132.22,
15886,31,344,$50.38,
15887,31,344,$54.60,акція
